"year","filename","region","port_complex","comm_name_orig","comm_name","sci_name","landings_n"
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Port Hueneme-Oxnard-Ventura-Santa Barbara","Croaker, white","White croaker (kingfish)","Genyonemus lineatus",5
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Port Hueneme-Oxnard-Ventura-Santa Barbara","Fishes, unspecified","Fish","Osteichthyes spp.",3631
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Port Hueneme-Oxnard-Ventura-Santa Barbara","Flatfishes, unspecified","Flatfish","Pleuronectiformes spp.",4319
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Port Hueneme-Oxnard-Ventura-Santa Barbara","Greenling, kelp","Kelp greenling","Hexagrammos decagrammus",2
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Port Hueneme-Oxnard-Ventura-Santa Barbara","Halibut, California","California halibut","Paralichthys californicus",262
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Port Hueneme-Oxnard-Ventura-Santa Barbara","Invertebrates, unspecified","Invertebrate","Invertebrate spp.",14270
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Port Hueneme-Oxnard-Ventura-Santa Barbara","Lingcod","Lingcod","Ophiodon elongatus",13983
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Port Hueneme-Oxnard-Ventura-Santa Barbara","Mackerel, jack","Pacific jack mackerel","Trachurus symmetricus",2
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Port Hueneme-Oxnard-Ventura-Santa Barbara","Mackerel, Pacific","Pacific mackerel","Scomber japonicus",76
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Port Hueneme-Oxnard-Ventura-Santa Barbara","Other highly migratory spp","Other highly migratory species","Osteichthyes spp.",932
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Port Hueneme-Oxnard-Ventura-Santa Barbara","Rockfish, blue","Blue rockfish","Sebastes mystinus",33092
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Port Hueneme-Oxnard-Ventura-Santa Barbara","Rockfish, canary","Canary rockfish","Sebastes pinniger",194
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Port Hueneme-Oxnard-Ventura-Santa Barbara","Rockfish, copper","Copper rockfish","Sebastes caurinus",62349
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Port Hueneme-Oxnard-Ventura-Santa Barbara","Rockfish, gopher","Gopher rockfish","Sebastes carnatus",1091
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Port Hueneme-Oxnard-Ventura-Santa Barbara","Rockfishes, unspecified","Rockfish","Sebastes spp.",266151
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Port Hueneme-Oxnard-Ventura-Santa Barbara","Sanddab","Sanddab","Citharichthys spp.",21929
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Port Hueneme-Oxnard-Ventura-Santa Barbara","Scorpionfish, California","California scorpionfish","Scorpaena guttata",1489
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Port Hueneme-Oxnard-Ventura-Santa Barbara","Seabass, white","White seabass","Atractoscion nobilis",1451
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Port Hueneme-Oxnard-Ventura-Santa Barbara","Shark, unspecified","Shark","Selachimorpha spp.",21
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Port Hueneme-Oxnard-Ventura-Santa Barbara","Sheephead, California","California sheephead","Semicossyphus pulcher",7487
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Port Hueneme-Oxnard-Ventura-Santa Barbara","Whitefish, ocean","Ocean whitefish","Caulolatilus princeps",160757
2018,"AnnualPortSideLogReport_07192019.pdf","Southern","Port Hueneme-Oxnard-Ventura-Santa Barbara","Yellowtail","Yellowtail (amberjack)","Seriola lalandi",5012
2019,"AnnualPortSideReport2019.pdf","Southern","Port Hueneme-Oxnard-Ventura-Santa Barbara","Barracuda, California","California barracuda","Sphyraena argentea",1927
2019,"AnnualPortSideReport2019.pdf","Southern","Port Hueneme-Oxnard-Ventura-Santa Barbara","Bass, barred sand","Barred sand bass","Paralabrax nebulifer",317
2019,"AnnualPortSideReport2019.pdf","Southern","Port Hueneme-Oxnard-Ventura-Santa Barbara","Bass, kelp (calico)","Kelp bass","Paralabrax clathratus",13659
2019,"AnnualPortSideReport2019.pdf","Southern","Port Hueneme-Oxnard-Ventura-Santa Barbara","Bass, striped","Striped bass","Morone saxatilis",0
2019,"AnnualPortSideReport2019.pdf","Southern","Port Hueneme-Oxnard-Ventura-Santa Barbara","Bonito, Pacific","Pacific bonito","Sarda chiliensis",635
2019,"AnnualPortSideReport2019.pdf","Southern","Port Hueneme-Oxnard-Ventura-Santa Barbara","Cabezon","Cabezon","Scorpaenichthys marmoratus",213
2019,"AnnualPortSideReport2019.pdf","Southern","Port Hueneme-Oxnard-Ventura-Santa Barbara","Croaker, white","White croaker (kingfish)","Genyonemus lineatus",0
2019,"AnnualPortSideReport2019.pdf","Southern","Port Hueneme-Oxnard-Ventura-Santa Barbara","Fishes, unspecified","Fish","Osteichthyes spp.",2356
2019,"AnnualPortSideReport2019.pdf","Southern","Port Hueneme-Oxnard-Ventura-Santa Barbara","Flatfishes, unspecified","Flatfish","Pleuronectiformes spp.",268
2019,"AnnualPortSideReport2019.pdf","Southern","Port Hueneme-Oxnard-Ventura-Santa Barbara","Greenling, kelp","Kelp greenling","Hexagrammos decagrammus",11
2019,"AnnualPortSideReport2019.pdf","Southern","Port Hueneme-Oxnard-Ventura-Santa Barbara","Halibut, California","California halibut","Paralichthys californicus",350
2019,"AnnualPortSideReport2019.pdf","Southern","Port Hueneme-Oxnard-Ventura-Santa Barbara","Invertebrates, unspecified","Invertebrate","Invertebrate spp.",8180
2019,"AnnualPortSideReport2019.pdf","Southern","Port Hueneme-Oxnard-Ventura-Santa Barbara","Lingcod","Lingcod","Ophiodon elongatus",10025
2019,"AnnualPortSideReport2019.pdf","Southern","Port Hueneme-Oxnard-Ventura-Santa Barbara","Mackerel, jack","Pacific jack mackerel","Trachurus symmetricus",0
2019,"AnnualPortSideReport2019.pdf","Southern","Port Hueneme-Oxnard-Ventura-Santa Barbara","Mackerel, Pacific","Pacific mackerel","Scomber japonicus",73
2019,"AnnualPortSideReport2019.pdf","Southern","Port Hueneme-Oxnard-Ventura-Santa Barbara","Other highly migratory spp","Other highly migratory species","Osteichthyes spp.",51
2019,"AnnualPortSideReport2019.pdf","Southern","Port Hueneme-Oxnard-Ventura-Santa Barbara","Rockfish, blue","Blue rockfish","Sebastes mystinus",28024
2019,"AnnualPortSideReport2019.pdf","Southern","Port Hueneme-Oxnard-Ventura-Santa Barbara","Rockfish, canary","Canary rockfish","Sebastes pinniger",372
2019,"AnnualPortSideReport2019.pdf","Southern","Port Hueneme-Oxnard-Ventura-Santa Barbara","Rockfish, copper","Copper rockfish","Sebastes caurinus",37621
2019,"AnnualPortSideReport2019.pdf","Southern","Port Hueneme-Oxnard-Ventura-Santa Barbara","Rockfish, gopher","Gopher rockfish","Sebastes carnatus",654
2019,"AnnualPortSideReport2019.pdf","Southern","Port Hueneme-Oxnard-Ventura-Santa Barbara","Rockfishes, unspecified","Rockfish","Sebastes spp.",276409
2019,"AnnualPortSideReport2019.pdf","Southern","Port Hueneme-Oxnard-Ventura-Santa Barbara","Salmon, king (Chinook)","Chinook salmon","Oncorhynchus tshawytscha",1
2019,"AnnualPortSideReport2019.pdf","Southern","Port Hueneme-Oxnard-Ventura-Santa Barbara","Sanddab","Sanddab","Citharichthys spp.",27824
2019,"AnnualPortSideReport2019.pdf","Southern","Port Hueneme-Oxnard-Ventura-Santa Barbara","Scorpionfish, California","California scorpionfish","Scorpaena guttata",2020
2019,"AnnualPortSideReport2019.pdf","Southern","Port Hueneme-Oxnard-Ventura-Santa Barbara","Seabass, white","White seabass","Atractoscion nobilis",3853
2019,"AnnualPortSideReport2019.pdf","Southern","Port Hueneme-Oxnard-Ventura-Santa Barbara","Shark, unspecified","Shark","Selachimorpha spp.",50
2019,"AnnualPortSideReport2019.pdf","Southern","Port Hueneme-Oxnard-Ventura-Santa Barbara","Sheephead, California","California sheephead","Semicossyphus pulcher",7798
2019,"AnnualPortSideReport2019.pdf","Southern","Port Hueneme-Oxnard-Ventura-Santa Barbara","Whitefish, ocean","Ocean whitefish","Caulolatilus princeps",152856
2019,"AnnualPortSideReport2019.pdf","Southern","Port Hueneme-Oxnard-Ventura-Santa Barbara","Yellowtail","Yellowtail (amberjack)","Seriola lalandi",1654
2000,"landings00_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Barracuda, California","California barracuda","Sphyraena argentea",0
2000,"landings00_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Bass, barred sand","Barred sand bass","Paralabrax nebulifer",0
2000,"landings00_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Bass, kelp (calico)","Kelp bass","Paralabrax clathratus",0
2000,"landings00_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Bass, striped","Striped bass","Morone saxatilis",0
2000,"landings00_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Bonito, Pacific","Pacific bonito","Sarda chiliensis",0
2000,"landings00_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Cabezon","Cabezon","Scorpaenichthys marmoratus",84
2000,"landings00_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Croaker, white","White croaker (kingfish)","Genyonemus lineatus",0
2000,"landings00_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Fishes, unspecified","Fish","Osteichthyes spp.",6
2000,"landings00_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Flatfishes, unspecified","Flatfish","Pleuronectiformes spp.",53
2000,"landings00_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Greenling, kelp","Kelp greenling","Hexagrammos decagrammus",18
2000,"landings00_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Halibut, California","California halibut","Paralichthys californicus",117
2000,"landings00_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Invertebrates, unspecified","Invertebrate","Invertebrate spp.",0
2000,"landings00_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Lingcod","Lingcod","Ophiodon elongatus",1443
2000,"landings00_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Mackerel, jack","Pacific jack mackerel","Trachurus symmetricus",0
2000,"landings00_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Mackerel, Pacific","Pacific mackerel","Scomber japonicus",9
2000,"landings00_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Other highly migratory spp","Other highly migratory species","Osteichthyes spp.",4
2000,"landings00_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Rockfish, blue","Blue rockfish","Sebastes mystinus",0
2000,"landings00_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Rockfish, canary","Canary rockfish","Sebastes pinniger",140
2000,"landings00_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Rockfish, copper","Copper rockfish","Sebastes caurinus",0
2000,"landings00_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Rockfish, gopher","Gopher rockfish","Sebastes carnatus",3
2000,"landings00_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Rockfish, yelloweye","Yelloweye rockfish","Sebastes ruberrimus",1
2000,"landings00_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Rockfishes, unspecified","Rockfish","Sebastes spp.",116176
2000,"landings00_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Salmon, king (Chinook)","Chinook salmon","Oncorhynchus tshawytscha",122
2000,"landings00_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Sanddab","Sanddab","Citharichthys spp.",0
2000,"landings00_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Scorpionfish, California","California scorpionfish","Scorpaena guttata",0
2000,"landings00_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Seabass, white","White seabass","Atractoscion nobilis",0
2000,"landings00_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Shark, unspecified","Shark","Selachimorpha spp.",2
2000,"landings00_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Sheephead, California","California sheephead","Semicossyphus pulcher",2
2000,"landings00_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Sturgeon, unspecified","Sturgeon","Acipenser spp.",0
2000,"landings00_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Tuna, albacore","Albacore tuna","Thunnus alalunga",5618
2000,"landings00_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Whitefish, ocean","Ocean whitefish","Caulolatilus princeps",3
2000,"landings00_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Yellowtail","Yellowtail (amberjack)","Seriola lalandi",0
2001,"landings01_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Barracuda, California","California barracuda","Sphyraena argentea",0
2001,"landings01_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Bass, barred sand","Barred sand bass","Paralabrax nebulifer",0
2001,"landings01_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Bass, kelp (calico)","Kelp bass","Paralabrax clathratus",0
2001,"landings01_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Bass, striped","Striped bass","Morone saxatilis",0
2001,"landings01_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Bonito, Pacific","Pacific bonito","Sarda chiliensis",0
2001,"landings01_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Cabezon","Cabezon","Scorpaenichthys marmoratus",743
2001,"landings01_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Croaker, white","White croaker (kingfish)","Genyonemus lineatus",0
2001,"landings01_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Dolphinfish","Common dolphinfish","Coryphaena hippurus",0
2001,"landings01_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Fishes, unspecified","Fish","Osteichthyes spp.",196
2001,"landings01_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Flatfishes, unspecified","Flatfish","Pleuronectiformes spp.",114
2001,"landings01_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Halfmoon","Halfmoon","Medialuna californiensis",15
2001,"landings01_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Halibut, California","California halibut","Paralichthys californicus",56
2001,"landings01_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Lingcod","Lingcod","Ophiodon elongatus",729
2001,"landings01_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Mackerel, jack","Pacific jack mackerel","Trachurus symmetricus",0
2001,"landings01_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Mackerel, Pacific","Pacific mackerel","Scomber japonicus",8
2001,"landings01_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Rockfishes, unspecified","Rockfish","Sebastes spp.",102888
2001,"landings01_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Salmon, king (Chinook)","Chinook salmon","Oncorhynchus tshawytscha",49
2001,"landings01_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Salmon, silver (coho)","Coho salmon","Oncorhynchus kisutch",0
2001,"landings01_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Scorpionfish, California","California scorpionfish","Scorpaena guttata",0
2001,"landings01_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Seabass, white","White seabass","Atractoscion nobilis",0
2001,"landings01_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Shark, blue","Blue shark","Prionace glauca",0
2001,"landings01_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Shark, leopard","Leopard shark","Triakis semifasciata",0
2001,"landings01_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Shark, unspecified","Shark","Selachimorpha spp.",1
2001,"landings01_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Sheephead, California","California sheephead","Semicossyphus pulcher",1
2001,"landings01_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Sturgeon, unspecified","Sturgeon","Acipenser spp.",0
2001,"landings01_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Tuna, albacore","Albacore tuna","Thunnus alalunga",8902
2001,"landings01_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Tuna, bluefin","Bluefin tuna","Thunnus thynnus",0
2001,"landings01_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Tuna, skipjack","Skipjack tuna","Katsuwonus pelamis",0
2001,"landings01_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Tuna, yellowfin","Yellowfin tuna","Thunnus albacares",0
2001,"landings01_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Whitefish, ocean","Ocean whitefish","Caulolatilus princeps",6
2001,"landings01_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Yellowtail","Yellowtail (amberjack)","Seriola lalandi",0
2002,"landings02_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Barracuda, California","California barracuda","Sphyraena argentea",0
2002,"landings02_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Bass, barred sand","Barred sand bass","Paralabrax nebulifer",1
2002,"landings02_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Bass, kelp (calico)","Kelp bass","Paralabrax clathratus",0
2002,"landings02_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Bass, striped","Striped bass","Morone saxatilis",0
2002,"landings02_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Bonito, Pacific","Pacific bonito","Sarda chiliensis",0
2002,"landings02_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Cabezon","Cabezon","Scorpaenichthys marmoratus",98
2002,"landings02_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Croaker, white","White croaker (kingfish)","Genyonemus lineatus",8
2002,"landings02_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Fishes, unspecified","Fish","Osteichthyes spp.",16
2002,"landings02_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Flatfishes, unspecified","Flatfish","Pleuronectiformes spp.",3915
2002,"landings02_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Greenling, kelp","Kelp greenling","Hexagrammos decagrammus",161
2002,"landings02_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Halibut, California","California halibut","Paralichthys californicus",51
2002,"landings02_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Invertebrates, unspecified","Invertebrate","Invertebrate spp.",3
2002,"landings02_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Lingcod","Lingcod","Ophiodon elongatus",5243
2002,"landings02_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Mackerel, jack","Pacific jack mackerel","Trachurus symmetricus",0
2002,"landings02_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Mackerel, Pacific","Pacific mackerel","Scomber japonicus",0
2002,"landings02_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Other highly migratory spp","Other highly migratory species","Osteichthyes spp.",43
2002,"landings02_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Rockfish, blue","Blue rockfish","Sebastes mystinus",34492
2002,"landings02_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Rockfish, canary","Canary rockfish","Sebastes pinniger",93
2002,"landings02_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Rockfish, copper","Copper rockfish","Sebastes caurinus",988
2002,"landings02_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Rockfish, gopher","Gopher rockfish","Sebastes carnatus",13336
2002,"landings02_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Rockfish, yelloweye","Yelloweye rockfish","Sebastes ruberrimus",174
2002,"landings02_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Rockfishes, unspecified","Rockfish","Sebastes spp.",73366
2002,"landings02_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Salmon, king (Chinook)","Chinook salmon","Oncorhynchus tshawytscha",219
2002,"landings02_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Sanddab","Sanddab","Citharichthys spp.",1900
2002,"landings02_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Scorpionfish, California","California scorpionfish","Scorpaena guttata",20
2002,"landings02_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Seabass, white","White seabass","Atractoscion nobilis",0
2002,"landings02_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Shark, unspecified","Shark","Selachimorpha spp.",0
2002,"landings02_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Sheephead, California","California sheephead","Semicossyphus pulcher",2
2002,"landings02_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Sturgeon, unspecified","Sturgeon","Acipenser spp.",0
2002,"landings02_cpfv2.pdf","Northern","Avila Beach-Morro Bay","Tuna, albacore","Albacore tuna","Thunnus alalunga",11228
