year,filename,area,port,species,landings_lb,revenues_usd
2017,Table 17PUB.pdf,San Francisco,San Francisco,"Sole, English......................................................................",173,$0 
2017,Table 17PUB.pdf,San Francisco,San Francisco,Port Totals:,"5,072,623","$14,108,102 "
2017,Table 17PUB.pdf,San Francisco,,,,
2017,Table 17PUB.pdf,San Francisco,PRINCETON-HALF MOON,"Crab, Dungeness..............................................................","1,644,322","$6,788,456 "
2017,Table 17PUB.pdf,San Francisco,PRINCETON-HALF MOON,"Squid, market.....................................................................","3,016,876","$1,508,438 "
2017,Table 17PUB.pdf,San Francisco,PRINCETON-HALF MOON,"Prawn, spot........................................................................","46,133","$712,692 "
2017,Table 17PUB.pdf,San Francisco,PRINCETON-HALF MOON,"Salmon, Chinook...............................................................","67,759","$696,860 "
2017,Table 17PUB.pdf,San Francisco,PRINCETON-HALF MOON,"Halibut, California.............................................................","109,146","$603,281 "
2017,Table 17PUB.pdf,San Francisco,PRINCETON-HALF MOON,Sablefish.............................................................................,"197,600","$297,127 "
2017,Table 17PUB.pdf,San Francisco,PRINCETON-HALF MOON,"Anchovy, northern............................................................","3,442,583","$172,129 "
2017,Table 17PUB.pdf,San Francisco,PRINCETON-HALF MOON,"Sole, petrale.......................................................................","135,251","$129,019 "
2017,Table 17PUB.pdf,San Francisco,PRINCETON-HALF MOON,"Sea urchin, red..................................................................","22,230","$90,446 "
2017,Table 17PUB.pdf,San Francisco,PRINCETON-HALF MOON,"Crab, rock unspecified....................................................","23,026","$63,260 "
2017,Table 17PUB.pdf,San Francisco,PRINCETON-HALF MOON,Lingcod................................................................................,"10,855","$25,493 "
2017,Table 17PUB.pdf,San Francisco,PRINCETON-HALF MOON,Sanddab..............................................................................,"50,314","$25,258 "
2017,Table 17PUB.pdf,San Francisco,PRINCETON-HALF MOON,"Rockfish, chilipepper.......................................................","29,438","$15,713 "
2017,Table 17PUB.pdf,San Francisco,PRINCETON-HALF MOON,"Crab, box.............................................................................","7,737","$15,538 "
2017,Table 17PUB.pdf,San Francisco,PRINCETON-HALF MOON,"Seabass, white.................................................................","2,494","$12,400 "
2017,Table 17PUB.pdf,San Francisco,PRINCETON-HALF MOON,"Rockfish, blue....................................................................","2,736","$11,423 "
2017,Table 17PUB.pdf,San Francisco,PRINCETON-HALF MOON,"Tuna, albacore..................................................................","3,466","$10,277 "
2017,Table 17PUB.pdf,San Francisco,PRINCETON-HALF MOON,"Rockfish, brown................................................................","1,915","$9,884 "
2017,Table 17PUB.pdf,San Francisco,PRINCETON-HALF MOON,"Rockfish, bocaccio..........................................................","15,284","$7,668 "
2017,Table 17PUB.pdf,San Francisco,PRINCETON-HALF MOON,"Flounder, starry.................................................................","6,836","$6,667 "
2017,Table 17PUB.pdf,San Francisco,PRINCETON-HALF MOON,"Rockfish, canary...............................................................","1,740","$5,610 "
2017,Table 17PUB.pdf,San Francisco,PRINCETON-HALF MOON,"Rockfish, vermilion...........................................................","1,074","$4,655 "
2017,Table 17PUB.pdf,San Francisco,PRINCETON-HALF MOON,"Sole, sand..........................................................................","3,482","$3,544 "
2017,Table 17PUB.pdf,San Francisco,PRINCETON-HALF MOON,"Sanddab, Pacific..............................................................","4,309","$2,232 "
2017,Table 17PUB.pdf,San Francisco,PRINCETON-HALF MOON,"Salmon, Roe (Chinook, Coho)........................................",229,"$1,890 "
2017,Table 17PUB.pdf,San Francisco,PRINCETON-HALF MOON,"Thornyhead, shortspine..................................................","1,256","$1,884 "
2017,Table 17PUB.pdf,San Francisco,PRINCETON-HALF MOON,"Rockfish, yellowtail..........................................................",481,"$1,827 "
2017,Table 17PUB.pdf,San Francisco,PRINCETON-HALF MOON,"Rockfish, black..................................................................",332,"$1,353 "
2017,Table 17PUB.pdf,San Francisco,PRINCETON-HALF MOON,"Sole, English......................................................................","3,842","$1,335 "
2017,Table 17PUB.pdf,San Francisco,PRINCETON-HALF MOON,"Skate, unspecified...........................................................","6,334","$1,147 "
2017,Table 17PUB.pdf,San Francisco,PRINCETON-HALF MOON,"Prickleback, monkeyface (eel)......................................",114,"$1,142 "
2017,Table 17PUB.pdf,San Francisco,PRINCETON-HALF MOON,Turbot..................................................................................,"1,230","$1,034 "
2017,Table 17PUB.pdf,San Francisco,PRINCETON-HALF MOON,"Skate, longnose................................................................","3,152",$529 
2017,Table 17PUB.pdf,San Francisco,PRINCETON-HALF MOON,"Rockfish, blackgill............................................................",989,$468 
2017,Table 17PUB.pdf,San Francisco,PRINCETON-HALF MOON,"Sole, rock............................................................................",649,$438 
2017,Table 17PUB.pdf,San Francisco,PRINCETON-HALF MOON,"Shrimp, bay........................................................................",167,$430 
2017,Table 17PUB.pdf,San Francisco,PRINCETON-HALF MOON,"Rockfish, copper...............................................................",92,$428 
2017,Table 17PUB.pdf,San Francisco,PRINCETON-HALF MOON,"Sole, curlfin........................................................................",520,$405 
2017,Table 17PUB.pdf,San Francisco,PRINCETON-HALF MOON,"Rockfish, unspecified......................................................",107,$335 
2017,Table 17PUB.pdf,San Francisco,PRINCETON-HALF MOON,"Octopus, unspecified......................................................",194,$318 
2017,Table 17PUB.pdf,San Francisco,PRINCETON-HALF MOON,"Croaker, white....................................................................",109,$223 
2017,Table 17PUB.pdf,San Francisco,PRINCETON-HALF MOON,"Rockfish, cowcod.............................................................",828,$206 
2017,Table 17PUB.pdf,San Francisco,PRINCETON-HALF MOON,"Flounder, unspecified......................................................",185,$187 
2017,Table 17PUB.pdf,San Francisco,PRINCETON-HALF MOON,"Whiting, Pacific.................................................................","2,173",$166 
2017,Table 17PUB.pdf,San Francisco,PRINCETON-HALF MOON,Jacksmelt............................................................................,50,$150 
2017,Table 17PUB.pdf,San Francisco,PRINCETON-HALF MOON,"Kelp, giant...........................................................................",10,$150 
2017,Table 17PUB.pdf,San Francisco,PRINCETON-HALF MOON,"Thornyhead, longspine...................................................",153,$149 
2017,Table 17PUB.pdf,San Francisco,PRINCETON-HALF MOON,"Rockfish, olive...................................................................",29,$121 
2017,Table 17PUB.pdf,San Francisco,PRINCETON-HALF MOON,"Crab, red rock....................................................................",40,$120 
